"date","produced","destroyed","mining.value"
2017-03-14,5411976493913.31,991945416421.68,1269199889783.25
2017-03-15,5241665000259.71,962893880492.38,1164170381581.07
2017-03-16,4734275131047.48,1043023509896.29,1122790297157.12
2017-03-17,4950186552231.96,1229438388717.92,1146175004308.82
2017-03-18,5201411442501.6,1557463963410.65,1276453655094.75
2017-03-19,5461315349624.02,1504407888969.87,1297303789157.28
2017-03-20,4988210753822.94,1035539552115.06,1119204971114.14
2017-03-21,5050035006767.91,1030663612483.77,1074088447905.51
2017-03-22,4617223822915.81,855666657746.71,1106287459012.89
2017-03-23,4404416701462.43,994570412860.43,1092196784160.75
2017-03-24,4849096819741.34,1143327362381.3,1111918738871.4
2017-03-25,4339102969286.55,1732382286832.04,1268994999168.23
2017-03-26,5278276894150.71,1444225188450.78,1225103297951.93
2017-03-27,4779649029115.72,942146204323.01,1226079216690.02
2017-03-28,4769793472272.09,910811604833.65,1156786997327.28
2017-03-29,4420258684840.51,1181808460361.35,1177521947501.86
2017-03-30,5066875144845.27,950458341066.77,1204419881016.28
2017-03-31,4562216263431.83,930956878317.16,1189913358667.81
2017-04-01,5055218814649.83,1354472785235.68,1359075963523.13
2017-04-02,5440707910507.67,1362246266124.65,1405054307587.71
2017-04-03,4449173013341.56,807892107188,1237542640443.48
2017-04-04,4453545954198.09,2035261547744.07,1177152934778.13
2017-04-05,4417229355451.45,880655502272.05,1216098206765.15
2017-04-06,4784469030124.17,1363013804805.17,1177535157717.92
2017-04-07,4516242950498.6,1244274701965.1,1166470470473
2017-04-08,4901730640523.09,1731145138637.97,1217807033004.78
2017-04-09,4556693711073.99,1320590346039.99,1272835038508.58
2017-04-10,4929197430456.96,1219090100533.64,1164538359329.33
2017-04-11,4796747517532.95,980867895047.74,1194077544867.6
2017-04-12,4041852771240.57,913258219570.95,1180228432038.89
2017-04-13,3813663329157.32,1154402870941.41,1219530968695.66
2017-04-14,4539280611356.6,1546536314669.44,1196636262836.57
2017-04-15,4927121031449.53,1688767498964.02,1232136661117.61
2017-04-16,4524934201124.03,1438295128119.58,1160509222625.24
2017-04-17,4100463281311.67,1225427124332.98,1211850625323.64
2017-04-18,4611468214556.25,1035775628851.21,1187646516350.74
2017-04-19,4425503576901.02,971669477257.43,1188450217520.3
2017-04-20,3876571036819.49,1097599882064.38,1214238072314.12
2017-04-21,4743274880456.75,1275866163885.87,1178186457574.34
2017-04-22,4672050345472.58,1369133113823.41,1316086696129.59
2017-04-23,4860201437635.77,1664275333198.81,1406172023679.43
2017-04-24,4309292583911.07,993606973642.99,1219342044970.54
2017-04-25,4607595488778.55,1018827289191.32,1205416858217.72
2017-04-26,4539736524898.25,989072067818.64,1200590875349.6
2017-04-27,4020145358906.44,934190169679.63,1187676680648.6
2017-04-28,4075725068214.52,1238551723795.79,1148836143493.26
2017-04-29,4428873556991.41,1460232097599.42,1248857465075.47
2017-04-30,4286629367669.46,1245589698498.14,1441498894550.54
2017-05-01,3903222572648.67,1570529058958.24,1347732681595.12
2017-05-02,4579463431118.62,953824379648.7,1252955810231.7
2017-05-03,3753950414129.33,1109395808137.87,1258237756501.16
2017-05-04,4303287049751.46,1033618482404.69,1259280364043.99
2017-05-05,4046219043815.55,970406847668.16,1268751291348.32
2017-05-06,4265416303718.77,1302428209881.04,1403578915187.65
2017-05-07,4086508620377.04,1465055651278.42,1292975680261.85
2017-05-08,4316379764880.62,995877353126.44,1311916451321.45
2017-05-09,4021984655343.32,1028576487573.25,1154376136235.79
2017-05-10,4057160596626.72,1051298686745.25,1230839451044.9
2017-05-11,4159292839096.71,751256222992.99,1310282948581.94
2017-05-12,4351361388901.85,1088331197093.13,1335355365654.72
2017-05-13,4494163632169.39,1277716552399.56,1540738559393.62
2017-05-14,4746439634315.01,1264368675332.26,1451975152547.98
2017-05-15,4388670646859.56,785161929793.91,1315809711704.94
2017-05-16,3932957752196.18,1053032731446.02,1308467106693.21
2017-05-17,4129908437373.9,835121594706.72,1235435675243.77
2017-05-18,4263803505079.8,989099804621.24,1230154682107.55
2017-05-19,4455619259817.46,1074722326659.58,1260354355752.69
2017-05-20,4399117837050.63,1323999244538.63,1410994906373.18
2017-05-21,4736158631913.53,1579447360067.34,1497189460182.98
2017-05-22,4571583341814.76,974345010465.27,1294480545297.48
2017-05-23,3825828401040.96,741221024597.19,1265503514568.23
2017-05-24,4258105034828.43,850327212970.57,1300432337407.59
2017-05-25,3941633041568.7,1272511369881.76,1392296098181.9
2017-05-26,4316242004213.01,1020655547677.59,1318957818812.53
2017-05-27,4442125862048.13,1167489384673.2,1458839736074.89
2017-05-28,4238457824748.06,1329468732398.36,1574792770067.79
2017-05-29,4607619240032.96,1045719294926.29,1473148189456.58
2017-05-30,4381406981209.84,771804605069.86,1273658838066.1
2017-05-31,4668369936667.92,899345437352.86,1331989227983.21
2017-06-01,4430116622019.13,1388564589127.77,1306827664981
2017-06-02,4461522303336.54,979554743582.95,1354986753571.55
2017-06-03,4618175582545.58,1405413562014.59,1396228570958.73
2017-06-04,4616501449889.65,1257140725657.82,1577070686795.5
2017-06-05,4664312540888.61,1126233669091.99,1453245158793.14
2017-06-06,4719795143994.1,810566277081.4,1378557571122.28
2017-06-07,4191492352098.69,939507378726.41,1384078287791.15
2017-06-08,4854221604807.6,784371352974.25,1362869084009.96
2017-06-09,4668178561711.6,711905722670.35,1280929283769.98
2017-06-10,4399225669662.87,1510614121855.96,1365335713342.51
2017-06-11,4793404282104.22,1105558838764.45,1531336814808.57
2017-06-12,5044789869483.38,1102292126593.11,1380217196448.32
2017-06-13,4540929117156.98,1327907843354.98,1212965134565.31
2017-06-14,4050109385434.64,1118757677505.53,1151911140619.06
2017-06-15,4212497175621.5,984565571234.36,1190859884532.54
2017-06-16,4046803704146.07,1260047618502.43,1178617596324.94
2017-06-17,4281356749828.1,1335096582126,1376182245105.8
2017-06-18,3965810652028.22,1316988670910.28,1445716289815.49
2017-06-19,4132713436020.97,816502503888.87,1258967903031.29
2017-06-20,4315185729075.73,1122870512339.31,1242071361693.58
2017-06-21,4157072633178.81,1198956872873.58,1242798700577.17
2017-06-22,3884961061515.52,775003172123.88,1255951308050.36
2017-06-23,4228816693969.92,963065677879.31,1200946032099.6
2017-06-24,4568453898285.99,1643730261606.31,1253777951706.54
2017-06-25,4286631859988.06,1755783684682.7,1305672706509.16
2017-06-26,4173261712016.68,845917446896.26,1226474329031.08
2017-06-27,3854222904715.5,661743093150.67,1210043522955.04
2017-06-28,3702625261780.68,870814228505.18,1228097147143.72
2017-06-29,4047645419206.57,983966420126.55,1120262881513.48
2017-06-30,3780377835320.16,816378678990.31,1216966907331.23
2017-07-01,3891235935988.8,1138433217848.51,1361488519030.47
2017-07-02,3735341022200.94,1170972505832.58,1446204798959.54
2017-07-03,4530782022756.29,900948537930.33,1290498086196.93
2017-07-04,3694468798156.59,936650018917.37,1349090729217.95
2017-07-05,3966756663947.44,681923934930.07,1352618510708.28
2017-07-06,3549920553763.94,658007683748.25,1351405504776.45
2017-07-07,3636661855282.4,865777512716.8,1339277225464.63
2017-07-08,4392148721784.03,1026176578781.33,1406033985063.2
2017-07-09,4240853918501.82,1185224181007.61,1466246795697.41
2017-07-10,3894821790747.96,932479276150.59,1222088513323.81
2017-07-11,4155426772821.34,805602419351.14,1125814145077.5
2017-07-12,4016501282491.99,870471656327.93,1280555950988.76
2017-07-13,3488384536878.14,818670024714.84,1359433484627.34
2017-07-14,4065868829454.68,1031544155968.27,1312832835173.4
2017-07-15,4058742938781.1,1303656087319.49,1493251740782.73
2017-07-16,4284984395334.92,1101274557413.01,1539418354964.72
2017-07-17,4184200480942.57,756084565506.88,1300790862716.04
2017-07-18,4260854897827.94,958564889572.86,1227876987949.13
2017-07-19,4144326742430.23,879248761678.75,1264517092537.34
2017-07-20,3553281196721.97,795261283442.21,1271394839597.64
2017-07-21,4308173336269.4,813487962399.83,1266658720110.55
2017-07-22,4018370132420.9,987245595068.73,1397449909519.5
2017-07-23,4346199696599.12,1150408716410.1,1390859964889.35
2017-07-24,3811304969351.79,1284924150673,1235767479466.83
2017-07-25,4277065704541.72,1165079611307.37,1166292244615.29
2017-07-26,4254760659397.95,914867821726.99,1185310996907.11
2017-07-27,4399881887259.17,981374644101.17,1145213589172.33
2017-07-28,4175609186475.17,911209810752.94,1130848001506.16
2017-07-29,4203783492312.29,1728266960122.11,1260667210080.98
2017-07-30,4367388884732.54,1286399499171.41,1347883360973.62
2017-07-31,4162606106518.6,756818570626.17,1187927109926.17
2017-08-01,3883317593603.85,1168540123080.16,1168659672917.58
2017-08-02,3872531010593.7,937157527230.8,1109542953148.61
2017-08-03,4627241912836.7,996580898743.83,883937506590.815
2017-08-04,3709412976836.96,1359922070923.25,779052734435.873
2017-08-05,4455323686618.45,1255925984234.24,822938395122.899
2017-08-06,4307380016359.48,1245414486470.65,853282291280.462
2017-08-07,4300056140418.68,988229228182.43,817192899158.506
2017-08-08,4311321482764.42,964748275447.74,832888858495.865
2017-08-09,4142013463203.68,955802493656.77,801642051884.37
2017-08-10,4034955387673.57,1282447376023.08,768690973155.637
2017-08-11,4458939350862.47,858748926457.64,804731816993.281
2017-08-12,4551160990072.52,1111920416722.46,822409835146.812
2017-08-13,4228173810632.23,1442441622094.39,917391322721.88
2017-08-14,3875972542333.57,719164521073.75,817948852812.311
2017-08-15,4031857670807.29,963713992127.92,822548250097.619
2017-08-16,3871459091290.45,1055221778687.91,776938132965.417
2017-08-17,3661275931508.08,877375679122.09,816298163755.032
2017-08-18,3986268043269.33,1063228895548.46,793062721122.471
2017-08-19,4075522721318.02,1831725875991.21,831817397584.169
2017-08-20,4370433551231.18,2105920416780.69,898672229366.021
2017-08-21,3801489259690.52,1177856120778.18,825320215709.584
2017-08-22,3547124726747.02,929928417292.04,835989742842.408
2017-08-23,3524974901727.99,1045541331846.8,853179012076.972
2017-08-24,3428324860232.34,854417247600.73,895405824852.687
2017-08-25,3882580027878.75,1070744763781.4,949220951650.944
2017-08-26,3660781580972.68,1400754806524.08,1049260264662.56
2017-08-27,4080980747640.27,1218868871471.29,1145515803058.57
2017-08-28,3914683246699.24,945818015617.89,1108044358621.88
2017-08-29,3638231623157.72,902315562781.51,1189564474803.6
2017-08-30,4080746110131.55,747994803098.39,1195697110127.56
2017-08-31,3611998245354.51,969315210813,1282649993861.82
2017-09-01,3634612704017.2,1128094110733.54,1277177395829.09
2017-09-02,3607431738034.4,1356595475618.47,1421230058651.43
2017-09-03,4038012401663.18,1509620312725.72,1577066248473.62
2017-09-04,3706168700893.25,1238109248622.94,1510729366995.75
2017-09-05,3617784466856.52,969873295681.57,1291027717679.88
2017-09-06,3843491089386.07,1425637661755.19,1258216710477.41
2017-09-07,3438850789877.2,991982953194.56,1365577581546.62
2017-09-08,3924269394264.96,956509770054.72,1430956378995.07
2017-09-09,3983119572557.53,1445554854666.37,1534102083550.68
2017-09-10,3966978939481.66,1451300715200.41,1627297303968.7
2017-09-11,3593793810249.46,1109369409940.25,1361374999965.05
2017-09-12,3791953877066.96,894908091493.58,1277948946994.12
2017-09-13,3788903817895.79,940883676541.35,1342511032346.05
2017-09-14,3823756221972.6,1312165720283.52,1375914318224.71
2017-09-15,3966729719260.41,1114148035635.56,1378663645754.89
2017-09-16,4284905798336.9,1353329269238.86,1520180102694.36
2017-09-17,3920530328829.29,1419740025610.08,1709344965009.65
2017-09-18,3736442473594.45,841382413750.8,1477892928960.55
2017-09-19,3937636312115.01,813681341916.43,1448003204294.53
2017-09-20,3319829071012.51,1185361144613.91,1437143619333.09
2017-09-21,3641490375678.68,1046621559336.44,1491880747753.02
2017-09-22,3618693511366.69,1028795602682.61,1454454435829.04
2017-09-23,3601892649428.1,1891921761203.14,1708408694166.46
2017-09-24,4150016356369.08,1342022054379.94,1642581943481.67
2017-09-25,4002237725118.17,968769500015.17,1370541158776.98
2017-09-26,3755976685926.66,986055197130.87,1322599429610.54
2017-09-27,4206754855437.52,890747309590.29,1394663414186.76
2017-09-28,3971385138467.92,899227944738.77,1377286181953.82
2017-09-29,3811933975334.07,1611813333579.61,1390954095047.43
2017-09-30,3683459416626.16,1458042313141.92,1604203809116.16
2017-10-01,4442997280234.83,1356866557932.96,1679590390118.57
2017-10-02,3837543984476.25,864647269397.29,1517937160641.16
2017-10-03,4266444667396.85,914390051748.6,1399884031498.16
2017-10-04,3810519366336.54,1040253690047.39,1388644720791.95
2017-10-05,3968788594631.24,1082607497731.13,1359559033159.93
2017-10-06,4139997584994.69,980870748834.07,1400224249253.01
2017-10-07,3498445643163.62,1718168322686.22,1479342626888.97
2017-10-08,4234299699225.56,1515044957415.75,1530379862817.13
2017-10-09,3958269713217.06,1051924389026.95,1412794371328.35
2017-10-10,4363269066947.51,930885304766.41,1301698216235.96
2017-10-11,3818568417165.88,1640202495427.79,1240736715106.65
2017-10-12,3824049884338.07,892612381449.17,1325700213660.49
2017-10-13,3843441389857.13,1200115132108.26,1295929095898.43
2017-10-14,3993034164695.38,1447346485401.12,1490533404826.72
2017-10-15,4063434205672.27,1487174740143.18,1465165987113.41
2017-10-16,4325728752090.25,1216226958833.56,1266893892230.14
2017-10-17,4318517745844.25,831587384381.47,1280903088425.92
2017-10-18,3927147409717.02,1078786497447.01,1319602125978.43
2017-10-19,3950568007844.03,943542686940.88,1364912596589.23
2017-10-20,4135758843200.4,1196336020467.88,1371785081052.6
2017-10-21,3981959541397.45,1764351119549.35,1459732805984.71
2017-10-22,3872926222366.17,1560083867311.03,1568168170495.35
2017-10-23,4016234416063.52,998465340184.48,1370233385487.26
2017-10-24,4286787325854.66,1922980308523.89,1267702501032.59
2017-10-25,4362797469979.63,995083156497.97,1392780063692.58
2017-10-26,5099648731200.8,894692426180.08,1456671286480.14
2017-10-27,4555585126382.69,1524668154416.08,1495913884069.09
2017-10-28,6213621705714.56,1536288295362.68,1569448897663.09
2017-10-29,5057494915442.9,1808233278015.93,1669177462423.21
2017-10-30,5291794630434.5,1301107183569.09,1329799241617.1
2017-10-31,5073497023798.52,1467375731931.42,1375211800189.48
2017-11-01,5226973550029.08,1222254297804.01,1353971536908.23
2017-11-02,5015926110744.78,1081210199459.53,1391312621014.59
2017-11-03,4979449493457.97,1220649875378.93,1421129719715.04
2017-11-04,4718022440492.93,1586410026771.12,1637856421451.43
2017-11-05,5328460649619.47,1864555010743.43,1705779308414.98
2017-11-06,5117071894776.38,1364763391749.23,1453186212981.84
2017-11-07,5224661031848.11,971738588209.34,1495845363119.54
2017-11-08,4734308972588.95,1199497633548.96,1450188596667.02
2017-11-09,4572343705370.4,1016583905533.48,1577579548462.09
2017-11-10,4575546342374.37,1292194194798.38,1563518801199.73
2017-11-11,5081229220404.44,1747558275803.43,1826011693405.21
2017-11-12,5233915810873.56,1640115288316.79,1732157975109.97
2017-11-13,4985962614226.97,912229960542.78,1575054685434.92
2017-11-14,4601368608444.85,1176584014449.32,1532195126682.14
2017-11-15,5158256912264.44,954797762117.37,1588855721180.03
2017-11-16,4559054328848.86,929693877346.72,1868558466685.83
2017-11-17,4271798470963.77,1121919040822.36,1650555926255.17
2017-11-18,4825468225758.85,1589565658050.11,2230246509484.76
2017-11-19,4906602183584.82,1517132372789.51,2179561297166.66
2017-11-20,4831126501155.25,1236363166686.34,1824173824110.47
2017-11-21,4921397314095.22,971501722199.94,1713942869439.27
2017-11-22,4601627203101.65,1114934002999.44,1869671908459.38
2017-11-23,4340491084169.6,971993606486.44,1816934037079.98
2017-11-24,4545094319780.06,972901087809.64,1834426420847.44
2017-11-25,4520180559678.45,1713009335631.45,2072363769679.98
2017-11-26,4991126096086,1536083445704.32,2099486246935
2017-11-27,4510165109325.49,1081104193368.32,1817388840791.02
2017-11-28,4582249063182.8,1012999907358.29,1861930771318.5
2017-11-29,4622693759593.96,892989007046.38,1879797243231.63
2017-11-30,4839768613374.57,1013876782970.62,2063885743423.7
2017-12-01,5080540603475.6,1221937862039.47,1863344924662.71
2017-12-02,4870803468579.26,1473841324068.96,2192911567420.59
2017-12-03,4298726102256.67,1539731170482.38,2049540016910.21
2017-12-04,4919009387528.82,907404457115.55,1713861115113.76
2017-12-05,4437808877997.88,1249803712306.63,1633723196673.41
2017-12-06,4676904014881.57,1114906781583.71,1694650960530.4
2017-12-07,3742249315957.5,1223491566614.31,1744050274449.64
2017-12-08,4253770927075.14,1185107029010.53,1711722758639.15
2017-12-09,4465583157191.22,1963749300517.15,1925334414262.4
2017-12-10,4712002910985.95,1818497068944.03,1898908744953.75
2017-12-11,4516760923067.12,982618669672.68,1716340644661.32
2017-12-12,4550206663806.71,1366863493362.41,1554073849340.4
2017-12-13,4407974830466.06,964403040094.23,1747108801911.12
2017-12-14,4534932459775.61,942039625246.53,1600536259817.52
2017-12-15,4021034742073.2,1183169634213.04,1510209981419.86
2017-12-16,4415121344395.07,1716261900677.98,1751223880482.56
2017-12-17,4838042832208.29,1866071221661.54,1814288836919.35
2017-12-18,4350182904396.24,1351378278651.37,1585104547586.71
2017-12-19,4740765459352.92,1071593964360.32,1625019643518.9
2017-12-20,4593844421518.38,1323552260632.08,1514633786079.15
2017-12-21,4509213986672.63,1088012868688.28,1482981318046.41
2017-12-22,4171029092933.4,1168347468996.54,1552386472731.73
2017-12-23,4478325209322.37,1394495666165.08,1670407732233.76
2017-12-24,4692790443443.65,1100176578373.78,1446488241184.58
2017-12-25,4453897879033.29,991584803921.55,1469947034197.36
2017-12-26,4206077961141.32,1196976780297.47,1682258244191.44
2017-12-27,4499191565409.69,977481411113.32,1818544034144.23
2017-12-28,4110844286055.06,1258054830313.31,1926134392811.69
2017-12-29,5153495341057.26,1210892485676.44,1814380733697.05
2017-12-30,4643257739284.19,1454038808398.41,1890304811852.33
2017-12-31,5297119672318.43,1083682282701.92,1510846325371.62
2018-01-01,4116461968004.03,1560516980741.48,1642900523290.33
2018-01-02,4318990926425.18,1240446658697.66,1583683456209.93
2018-01-03,4449891769854.76,1323006593992.54,1714420476784.02
2018-01-04,4895666136522.51,1223434370411.77,1741172679415.46
2018-01-05,4793857629986.48,1772431913279.58,1720140233845.44
2018-01-06,5132706126754.04,1359359993606.37,1784774389361.32
2018-01-07,4487141266709.64,1640341627282.12,1768741213029.45
2018-01-08,4504982785275.26,1149739027124.83,1431207348554.49
2018-01-09,4785720218965.47,1332907572127.58,1336673484398.67
2018-01-10,4483923181776.69,1122848693136.37,1445090137253.31
2018-01-11,4766280375924.26,1294972011936.83,1520529991463.41
2018-01-12,4681437959935.46,1140305115262.53,1583037324620.92
2018-01-13,4460074989704.15,1603609548126.4,1703244735839.35
2018-01-14,4954047029869,1704108452962.21,1763659022149.17
2018-01-15,4962211382341.98,1093558884629.11,1410356122294.64
2018-01-16,5240164501958.18,1168914887596.01,1235061404993.25
2018-01-17,4940971544921.26,1524591824590.07,1178885772580.59
2018-01-18,5229762717162.37,1241198522399.78,1131849925418.28
2018-01-19,4389608552612.16,1212048657318.26,1221047152999.26
2018-01-20,5087119656140.9,1951388015267.44,1386568019372.53
2018-01-21,5726553134543.26,1650533138103.11,1249314325384.49
2018-01-22,5429812693458.9,1119627344772.47,1061674050297.71
2018-01-23,5089992298522.87,1227543106569.61,999293366676.799
2018-01-24,4706963745111.69,1294481793039.94,1064078074028.47
2018-01-25,5445467544678.32,1191645013823.13,1232209503120.32
2018-01-26,4488481987776.83,1144075065333.98,1341949363152.45
2018-01-27,4867382842234.33,1743092848967.72,1810699896917.63
2018-01-28,5235790650965.23,1547530652513.38,1866291561274.88
2018-01-29,5500368151452.35,1067483485205.72,1536409761373.5
2018-01-30,5158406536226.27,1192797192125.12,1601585341818.73
2018-01-31,5009438144327.35,1105400247248.62,1651374187121.18
2018-02-01,4981983418736.44,1177914579450.87,1683114820286.42
2018-02-02,4649682654103.74,1165381907764.28,1787959876628.33
2018-02-03,5635446112924.79,1694920548270.74,2068197712624.1
2018-02-04,5633216461435.4,1775177882652.39,2002234267722.93
2018-02-05,4715569712537.05,1100759040872.44,1606780951880.18
2018-02-06,4669543078500.13,1217545961087.99,1665138693569.49
2018-02-07,4756998632915.36,1087213728312.93,1743876883185
2018-02-08,4793369502767.86,1039620488309.26,1801354718407.37
2018-02-09,5566971036490.25,1151206976988.12,1853146932645.54
2018-02-10,4629701325972.84,2091442470222.59,2287570183810.05
2018-02-11,5077146509047.85,1679017502578.41,2138010774489.31
2018-02-12,5029318846034.56,1120003058788.48,2225370749179.73
2018-02-13,5087338428527.13,1037521583058.78,1586653655122.66
2018-02-14,5006790721837.23,1028944559297.82,1609882272982.49
2018-02-15,4536164517920.68,1066478348365.68,1547761243028.07
2018-02-16,4987877745011.64,1299283538642.22,1673920486527.26
2018-02-17,5751600863353.79,2639822132853.25,1881653743951.33
2018-02-18,5224714892993.65,1785382851854.61,1813619617026.31
2018-02-19,4969849906819.5,1148105736550.86,1743751922819.92
2018-02-20,4881980582271.48,1632933052873.6,1592671597490.62
2018-02-21,4580896374687.94,1122209319130,1684566316197.21
2018-02-22,5590979748664.4,1154934297662.38,1840259169911.66
2018-02-23,5453642485658.79,1411398912649.62,1784140208610.43
2018-02-24,5055411827108.61,3062738056394.44,2265160260585.39
2018-02-25,5507097282795.35,1846669870132.67,2042456554816.76
2018-02-26,4993201798819.61,1000079142621.25,1883644777810.88
2018-02-27,5157257177060.69,1262054399639.2,1668814189156.3
2018-02-28,5817833146104.88,1155684091497.63,1894450489397.8
2018-03-01,5121470689800.67,1270756242275.71,1965350489490.98
2018-03-02,4760118711898.55,1341151084187.57,1750944327793.53
2018-03-03,4834571946135.41,2960927301333.24,2100233692234.39
2018-03-04,4271862835372.08,1937980306497.47,2058988484584.26
2018-03-05,4451901062558.2,1426478652794.75,1774062564308.73
2018-03-06,4487639226205.95,1153492065891.55,1659384896526.74
2018-03-07,4562620370224.94,1060676752498.92,1748066418876.32
2018-03-08,4940129175076.59,1017163837239.71,1659291945907.38
2018-03-09,4605127955458.6,1290938950393.91,1861074488683.3
2018-03-10,5358190856417.08,2799523616564.02,2145754142926.04
2018-03-11,5377064979378.47,1440153743229.77,2243212780972.2
2018-03-12,5246272113400.3,1129222727120.94,1830664340276.28
2018-03-13,4990898008699.39,1029311767771.07,1812117873763.6
2018-03-14,4866575007223.37,1066924422061.12,1905152304055.08
2018-03-15,4824041680922.26,947719572781.16,1893203141502.21
2018-03-16,4541378629760.08,1130594386613.27,1802974267488.22
2018-03-17,5176928916779.25,2586767139710.35,2218297401524.89
2018-03-18,5633264178019.67,2204658102192.67,2218814142913.8
2018-03-19,5343781188082.59,1146448196788.01,1963479436009.96
2018-03-20,5669250561266.18,844063148712.54,979882328818.395
2018-03-21,4963337019599.9,1386683907117.84,1134284288058.33
2018-03-22,4610050014075.76,1195990759057.01,1594837693828.67
2018-03-23,5202130508340.95,1108054150124.56,1652746919005.37
2018-03-24,5217875899338.87,3189450146850.87,1982977816709.59
2018-03-25,5331315259762.11,2613733015634.23,1941121853709.6
2018-03-26,4768046570553.49,1148215642510.19,1651965003709.92
2018-03-27,4827612574445.32,1028460298336.27,1697349966198.31
2018-03-28,4592010455784.77,1276195956456.29,1697646425509.92
2018-03-29,5173715886168.36,1215486234805.93,1769272111716.35
2018-03-30,5269281912723.6,1949818032950.11,1796260890577.6
2018-03-31,5942037331335.04,2108643501866.89,2036763972148.63
2018-04-01,5462235815787.43,1635306488707.62,1887678655621.88
2018-04-02,5781862099032.49,1187821330808.46,1761198792738.41
2018-04-03,5685138411344.79,1133585388402.96,1532944276667.76
2018-04-04,5310688743759.97,1133046642071.32,1641963373949.13
2018-04-05,5371287133690.59,1138460328059.12,1599012505619.89
2018-04-06,5049002646793.05,1293724248724.14,1647132859211.07
2018-04-07,4840179322644.78,2153348539806.44,1941549281966.04
2018-04-08,4788892480219.75,1666103792928.25,2090580315391.67
2018-04-09,4902212758299,1070986297130.57,1717970224377.55
2018-04-10,5159639689833.2,1085070156409.42,1650389772129.83
2018-04-11,5194110158737.66,1118257498596.61,1654064407795.97
2018-04-12,5003208083641.73,1174838441243.49,1606502264907.71
2018-04-13,4788887531944.24,1023885226872.26,1672913633297.77
2018-04-14,4665489125744.06,1882806779607.19,2011012471506.7
2018-04-15,5203810406597.87,2069267434107.81,2131799097699.69
2018-04-16,5236471516756.08,1167091684501.25,1732701795130.4
2018-04-17,5557648624757.9,1083070618931.84,1731925705199.69
2018-04-18,4835094143423.44,1211076686322.52,1608294166544.04
2018-04-19,4726105408233.93,1154954967036.86,1810192853132.96
2018-04-20,4398773940808.85,1323216433291.27,1598029543352.16
2018-04-21,4558743698327.12,2421531567314.35,2014151185659.72
2018-04-22,4767322743733.53,2234568604878.81,1922267582402.2
2018-04-23,4662235529024.97,1236837963986.75,1752432233543.41
2018-04-24,5158046298078.68,1432548538453.09,1675450889560.05
2018-04-25,5300346115283.87,1431610736486.84,1753384293883.36
2018-04-26,4687310457851.72,778451327096.21,1464943938109.23
2018-04-27,4969341571512.44,1207498438612.53,1624701629294
2018-04-28,4717104148529.58,1602990675614.41,1767843600278.35
2018-04-29,4887398735557.31,1713032159696.57,2088846134169.13
2018-04-30,5110921366008.22,1341783159402.32,1827625559313.55
2018-05-01,5277558148880.68,1486237988682.68,1726339866638.57
2018-05-02,4675509927444.47,1359273815538.51,1694080870974.79
2018-05-03,4893235751474.92,1221121978789.94,1586393287576.54
2018-05-04,4629769830054.88,1162029637615.61,1545550030146.17
2018-05-05,4678171331570.31,1810027244862.65,1608880947172.82
2018-05-06,4938685282041.21,2113316040605.41,2011065109561.07
2018-05-07,4450302338394.44,1060901883762.72,1654837763730.27
2018-05-08,5044152741005.22,1310396009791.34,1581680850249.25
2018-05-09,4593931397897.51,1251999276152.34,1599539361367.11
2018-05-10,4758022333063.82,1048184199506.44,1681718699976.81
2018-05-11,4652494161573.55,1123762964016.13,1818334800380.69
2018-05-12,4998878962307.78,2117573025887.7,1903656325419.5
2018-05-13,4954172300173.35,1491701927101.44,1996282017620.52
2018-05-14,4207981182356.79,1074468704779.52,1623434227522.09
2018-05-15,4219443440380.26,1213871250264.48,1573063778657.6
2018-05-16,4547803634350.22,1109280323152.23,1795728291888.32
2018-05-17,4634300819980.12,1296703276326.85,1591694636636.69
2018-05-18,4775306163642.14,1266500273205.5,1659271691491.95
2018-05-19,4846396429443.41,1686618029356.32,1872149454936.45
2018-05-20,4281326516639.01,4896995760596.95,1859617873574.26
2018-05-21,4747669711072.3,1408652687058.11,1616591168286.29
2018-05-22,4961761845550.12,1220377660883.81,1481212483337.46
2018-05-23,5044657246983.64,1231592673459.02,1545000883549.06
2018-05-24,4488071762841.25,954042775565.3,1431504287072.85
2018-05-25,4381445714002.04,1168670455446.5,1541769254604.39
2018-05-26,4581577582355.97,1741661314987.26,1789832286727.96
2018-05-27,4284227711128.67,1391920199358.78,1747975950202.03
2018-05-28,5111021397747.78,1165606853004.41,1735520733558.23
2018-05-29,4687040969899.7,1390961750142.1,1522261152016.25
2018-05-30,5042775681617.11,894992556764.91,1509977997154.51
2018-05-31,4895848205992.5,1077915143391.96,1574250563940.07
2018-06-01,5499267487089.63,1038130384070.42,1547096787922.73
2018-06-02,5392042741966.81,1908000703791.02,1789965267552.32
2018-06-03,5639833033485.7,1555624866804.76,1856108262110.8
2018-06-04,5936201963044.73,1132426277587.48,1680595557576.6
2018-06-05,4585521214937.95,916246697795.21,1394503673534.94
2018-06-06,4835156573360.32,1104140831643.73,1662303926576.56
2018-06-07,5098166228196.97,1024270339233.43,1672250611402.34
2018-06-09,5129894075810.02,1850221548581.07,2065885739470.38
2018-06-10,4825799448563.29,1760129652459.1,1978982686313.34
2018-06-11,4792771870678.5,1184414851667.82,1865842742252.51
2018-06-12,5011090099795.64,1299597188146.4,1843320515701.26
2018-06-13,4590055473482.85,1361610464775.41,1772561349012.34
